V1,game_id,play_id,rusher_name,blocker_name,beat_time,beat_dist,rusher_won,sack,hit,outcome_score,before_rusher_elo,before_blocker_elo,after_rusher_elo,after_blocker_elo,rusher_n,blocker_n
20867,1502095,93bb9399-0f72-407f-877f-e7b38d637d8c,Andrew Van Ginkel,Chris Reed,NA,NA,0,0,0,0,726.656304384499,1094.4728603364638,725.1473831835292,1095.9817815374336,72,47
20868,1502095,93bb9399-0f72-407f-877f-e7b38d637d8c,Christian Wilkins,Matt Pryor,NA,NA,0,0,0,0,768.3654457905633,1096.3855700174793,766.2605905640656,1098.490425243977,67,25
20870,1502095,93bb9399-0f72-407f-877f-e7b38d637d8c,Andrew Van Ginkel,Matt Pryor,NA,NA,0,0,0,0,725.1473831835292,1098.490425243977,723.7139495430928,1099.9238588844134,73,26
20889,1502095,93eeb290-64d9-421c-b6a3-dd0c187ccc11,Sam Eguavoen,Eric Fisher,NA,NA,0,0,0,0,743.2000460617166,1097.5677542136114,742.6967510912384,1098.0710491840896,34,84
20890,1502095,93eeb290-64d9-421c-b6a3-dd0c187ccc11,Emmanuel Ogbah,Chris Reed,2.31891300000001,2.33848241387443,1,0,0,0.25,770.838265610204,1095.9817815374336,772.3928578331347,1094.4271893145028,114,48
20892,1502095,93eeb290-64d9-421c-b6a3-dd0c187ccc11,Emmanuel Ogbah,Mark Glowinski,2.31891300000001,2.33848241387443,1,0,0,0.25,772.3928578331347,1105.1659171015951,773.9351013997507,1103.6236735349792,115,146
20893,1502095,93eeb290-64d9-421c-b6a3-dd0c187ccc11,Adam Butler,Matt Pryor,NA,NA,0,0,0,0,731.81812178563,1099.9238588844134,730.8566247795975,1100.885355890446,98,27
20894,1502095,93eeb290-64d9-421c-b6a3-dd0c187ccc11,Jaelan Phillips,Ryan Kelly,1.59214200000002,5.10612377444966,1,0,0,0.25,764.891479526784,1114.8264255789406,768.4835092444098,1111.2343958613149,80,147
20895,1502095,93eeb290-64d9-421c-b6a3-dd0c187ccc11,Jaelan Phillips,Chris Reed,NA,NA,0,0,0,0,768.4835092444098,1094.4271893145028,766.7380461223094,1096.1726524366031,81,49
21244,1502095,96bf91a6-e697-42c5-b989-365f30a50258,Zach Sieler,Eric Fisher,NA,NA,0,0,0,0,756.0838589926603,1098.0710491840896,755.5371907621944,1098.6177174145555,43,85
21245,1502095,96bf91a6-e697-42c5-b989-365f30a50258,Jerome Baker,Danny Pinter,NA,NA,0,0,0,0,699.0924137459498,1100,698.4570569930294,1100.6353567529204,106,1
21246,1502095,96bf91a6-e697-42c5-b989-365f30a50258,Andrew Van Ginkel,Julie'N Davenport,NA,NA,0,0,0,0,723.7139495430928,1121.8195971219484,722.5196713948822,1123.0138752701591,74,126
21247,1502095,96bf91a6-e697-42c5-b989-365f30a50258,Adam Butler,Mark Glowinski,2.09817099999998,6.15761317394978,1,0,0,0.25,730.8566247795975,1103.6236735349792,733.5320175955162,1100.9482807190604,99,147
21802,1502095,9a9bce08-78af-451c-88f2-e4fd8fbc95f0,Brennan Scarlett,Chris Reed,NA,NA,0,0,0,0,745.3243160923021,1096.1726524366031,744.809025213415,1096.6879433154902,22,50
21804,1502095,9a9bce08-78af-451c-88f2-e4fd8fbc95f0,John Jenkins,Julie'N Davenport,0.950000999999986,5.68000880281007,1,0,0,0.25,749.2228266372645,1123.0138752701591,750.5312170502999,1121.7054848571236,29,127
21805,1502095,9a9bce08-78af-451c-88f2-e4fd8fbc95f0,Zach Sieler,Mark Glowinski,NA,NA,0,0,0,0,755.5371907621944,1100.9482807190604,755.0028487260071,1101.4826227552478,44,148
21806,1502095,9a9bce08-78af-451c-88f2-e4fd8fbc95f0,Jerome Baker,Eric Fisher,NA,NA,0,0,0,0,698.4570569930294,1098.6177174145555,697.8352907107546,1099.2394836968301,107,86
21877,1502095,9b2ec40a-a4b1-4851-bfa1-ede95dc5e738,Isaac Rochell,Liam Eichenberg,NA,NA,0,0,0,0,749.5444964090393,1099.263050999887,749.0252991473349,1099.7822482615913,2,111
21878,1502095,9b2ec40a-a4b1-4851-bfa1-ede95dc5e738,Bobby Okereke,Robert Hunt,NA,NA,0,0,0,0,714.0910859856215,1106.29070541147,713.2745275396356,1107.107263857456,98,161
21879,1502095,9b2ec40a-a4b1-4851-bfa1-ede95dc5e738,Taylor Stallworth,Jesse Davis,0.626117000000022,4.85519309605704,1,0,0,0.25,747.2743425415314,1130.8706278403051,748.6111264516633,1129.5338439301731,10,127
21880,1502095,9b2ec40a-a4b1-4851-bfa1-ede95dc5e738,Isaac Rochell,Greg Mancz,1.89737800000006,8.84197376155347,1,0,0,0.25,749.0252991473349,1103.5199578172537,750.2724320419105,1102.2728249226782,3,19
21881,1502095,9b2ec40a-a4b1-4851-bfa1-ede95dc5e738,Bobby Okereke,Austin Jackson,NA,NA,0,0,0,0,713.2745275396356,1137.1583314821683,712.6317338899424,1137.8011251318615,99,123
21941,1502095,9b85dcd0-9a34-4045-b2d9-9784b7da63bf,Darius Leonard,Robert Hunt,NA,NA,0,0,0,0,700.249493021304,1107.107263857456,699.0602890779662,1108.2964678007938,70,162
21942,1502095,9b85dcd0-9a34-4045-b2d9-9784b7da63bf,Bobby Okereke,Liam Eichenberg,NA,NA,0,0,0,0,712.6317338899424,1099.7822482615913,711.8234273227697,1100.5905548287642,100,112
21944,1502095,9b85dcd0-9a34-4045-b2d9-9784b7da63bf,Deforest Buckner,Austin Jackson,0.89999899999998,3.41247710615031,1,0,0,0.25,771.4590567394007,1137.8011251318615,775.208765584508,1134.0514162867541,80,124
21945,1502095,9b85dcd0-9a34-4045-b2d9-9784b7da63bf,Isaac Rochell,Robert Hunt,2.2999860000001,4.4845735583219,1,0,0,0.25,750.2724320419105,1108.2964678007938,751.5313265062862,1107.037573336418,4,163
21946,1502095,9b85dcd0-9a34-4045-b2d9-9784b7da63bf,Isaac Rochell,Liam Eichenberg,NA,NA,0,0,0,0,751.5313265062862,1100.5905548287642,751.0098369589182,1101.1120443761322,5,113
21947,1502095,9b85dcd0-9a34-4045-b2d9-9784b7da63bf,Bobby Okereke,Greg Mancz,NA,NA,0,0,0,0,711.8234273227697,1102.2728249226782,711.0510672641409,1103.045184981307,101,20
22373,1502095,9e6ec465-1446-435b-ad5d-3c3570f0fd4c,Andrew Van Ginkel,Ryan Kelly,NA,NA,0,0,0,0,722.5196713948822,1111.2343958613149,721.2646198299427,1112.4894474262542,75,148
22377,1502095,9e6ec465-1446-435b-ad5d-3c3570f0fd4c,Elandon Roberts,Matt Pryor,NA,NA,0,0,0,0,737.938867042199,1100.885355890446,737.4637409963569,1101.3604819362881,28,28
22378,1502095,9e6ec465-1446-435b-ad5d-3c3570f0fd4c,Andrew Van Ginkel,Mark Glowinski,NA,NA,0,0,0,0,721.2646198299427,1101.4826227552478,719.9542750900935,1102.792967495097,76,149
22379,1502095,9e6ec465-1446-435b-ad5d-3c3570f0fd4c,Andrew Van Ginkel,Eric Fisher,NA,NA,0,0,0,0,719.9542750900935,1099.2394836968301,718.6550329344773,1100.5387258524463,77,87
22762,1502095,a0f109e6-26f8-43b2-9a53-a4d8e0e61c51,Christian Wilkins,Ryan Kelly,NA,NA,0,0,0,0,766.2605905640656,1112.4894474262542,764.4195444574594,1114.3304935328604,68,149
22763,1502095,a0f109e6-26f8-43b2-9a53-a4d8e0e61c51,Christian Wilkins,Chris Reed,NA,NA,0,0,0,0,764.4195444574594,1096.6879433154902,762.4261775541356,1098.6813102188141,69,51
22765,1502095,a0f109e6-26f8-43b2-9a53-a4d8e0e61c51,Elandon Roberts,Eric Fisher,NA,NA,0,0,0,0,737.4637409963569,1100.5387258524463,736.9890255548268,1101.0134412939765,29,88
22766,1502095,a0f109e6-26f8-43b2-9a53-a4d8e0e61c51,Christian Wilkins,Mark Glowinski,NA,NA,0,0,0,0,762.4261775541356,1102.792967495097,760.5622758569428,1104.6568691922898,70,150
22767,1502095,a0f109e6-26f8-43b2-9a53-a4d8e0e61c51,Brennan Scarlett,Ryan Kelly,3.39231000000001,3.56089876295297,1,0,0,0.25,744.809025213415,1114.3304935328604,746.1044915191135,1113.035027227162,23,150
22768,1502095,a0f109e6-26f8-43b2-9a53-a4d8e0e61c51,Christian Wilkins,Chris Reed,NA,NA,0,0,0,0,760.5622758569428,1098.6813102188141,758.6959263255857,1100.5476597501713,71,52
22769,1502095,a0f109e6-26f8-43b2-9a53-a4d8e0e61c51,Christian Wilkins,Julie'N Davenport,NA,NA,0,0,0,0,758.6959263255857,1121.7054848571236,757.1373448378872,1123.264066344822,72,128
23213,1502095,a3a7f62e-fb37-4197-9cc3-51b2fd12c02c,Deforest Buckner,Robert Hunt,NA,NA,0,0,0,0,775.208765584508,1107.037573336418,773.5298317883104,1108.7165071326156,81,164
23214,1502095,a3a7f62e-fb37-4197-9cc3-51b2fd12c02c,Ben Banogu,Liam Eichenberg,NA,NA,0,0,0,0,744.2222529828025,1101.1120443761322,743.727395607484,1101.6069017514506,16,114
23215,1502095,a3a7f62e-fb37-4197-9cc3-51b2fd12c02c,Al-Quadin Muhammad,Robert Hunt,NA,NA,0,0,0,0,757.3193816344676,1108.7165071326156,755.2596571329929,1110.7762316340904,56,165
23216,1502095,a3a7f62e-fb37-4197-9cc3-51b2fd12c02c,Darius Leonard,Jesse Davis,NA,NA,0,0,0,0,699.0602890779662,1129.5338439301731,698.0631595440759,1130.5309734640634,71,128
23217,1502095,a3a7f62e-fb37-4197-9cc3-51b2fd12c02c,Darius Leonard,Greg Mancz,NA,NA,0,0,0,0,698.0631595440759,1103.045184981307,696.8911667683388,1104.2171777570443,72,21
23218,1502095,a3a7f62e-fb37-4197-9cc3-51b2fd12c02c,Tyquan Lewis,Austin Jackson,NA,NA,0,0,0,0,758.8831012090052,1134.0514162867541,757.6669159010036,1135.267601594756,83,125
23219,1502095,a3a7f62e-fb37-4197-9cc3-51b2fd12c02c,Tyquan Lewis,Jesse Davis,NA,NA,0,0,0,0,757.6669159010036,1130.5309734640634,756.4519077262624,1131.7459816388046,84,129
23270,1502095,a3e70a6e-c067-4e97-aaff-34376bbb787a,Jerome Baker,Chris Reed,NA,NA,0,0,0,0,697.8352907107546,1100.5476597501713,697.2408362855883,1101.1421141753376,108,53
23271,1502095,a3e70a6e-c067-4e97-aaff-34376bbb787a,Jerome Baker,Eric Fisher,NA,NA,0,0,0,0,697.2408362855883,1101.0134412939765,696.6671135839146,1101.5871639956501,109,89
23272,1502095,a3e70a6e-c067-4e97-aaff-34376bbb787a,Emmanuel Ogbah,Chris Reed,NA,NA,0,0,0,0,773.9351013997507,1101.1421141753376,773.167104599734,1101.9101109753544,116,54
23273,1502095,a3e70a6e-c067-4e97-aaff-34376bbb787a,Adam Butler,Mark Glowinski,NA,NA,0,0,0,0,733.5320175955162,1104.6568691922898,732.6309543948889,1105.557932392917,100,151
23274,1502095,a3e70a6e-c067-4e97-aaff-34376bbb787a,Sam Eguavoen,Ryan Kelly,NA,NA,0,0,0,0,742.6967510912384,1113.035027227162,742.2447168195638,1113.4870614988365,35,151
23275,1502095,a3e70a6e-c067-4e97-aaff-34376bbb787a,Emmanuel Ogbah,Matt Pryor,NA,NA,0,0,0,0,773.167104599734,1101.3604819362881,772.4314254718844,1102.0961610641377,117,29
23616,1502095,a6d726ce-2be3-4dae-9611-97c86fe7e1bb,Adam Butler,Eric Fisher,NA,NA,0,0,0,0,732.6309543948889,1101.5871639956501,731.7374238771307,1102.4806945134085,101,90
23617,1502095,a6d726ce-2be3-4dae-9611-97c86fe7e1bb,Elandon Roberts,Eric Fisher,NA,NA,0,0,0,0,736.9890255548268,1102.4806945134085,736.5219714910075,1102.9477485772277,30,91
23618,1502095,a6d726ce-2be3-4dae-9611-97c86fe7e1bb,Jerome Baker,Mark Glowinski,NA,NA,0,0,0,0,696.6671135839146,1105.557932392917,696.1290326571992,1106.0960133196324,110,152
23619,1502095,a6d726ce-2be3-4dae-9611-97c86fe7e1bb,Zach Sieler,Julie'N Davenport,NA,NA,0,0,0,0,755.0028487260071,1123.264066344822,754.5444334406552,1123.7224816301737,45,129
23620,1502095,a6d726ce-2be3-4dae-9611-97c86fe7e1bb,Elandon Roberts,Chris Reed,NA,NA,0,0,0,0,736.5219714910075,1101.9101109753544,736.054591584625,1102.377490881737,31,55
23621,1502095,a6d726ce-2be3-4dae-9611-97c86fe7e1bb,Elandon Roberts,Eric Fisher,NA,NA,0,0,0,0,736.054591584625,1102.9477485772277,735.5919277732827,1103.41041238857,32,92
23622,1502095,a6d726ce-2be3-4dae-9611-97c86fe7e1bb,Andrew Van Ginkel,Ryan Kelly,NA,NA,0,0,0,0,718.6550329344773,1113.4870614988365,717.5036340017897,1114.638460431524,78,152
23623,1502095,a6d9ea6d-8b8c-48bb-8fa9-774e7db5c279,Emmanuel Ogbah,Eric Fisher,NA,NA,0,0,0,0,772.4314254718844,1103.41041238857,771.7359975320601,1104.1058403283944,118,93
23624,1502095,a6d9ea6d-8b8c-48bb-8fa9-774e7db5c279,Jaelan Phillips,Mark Glowinski,NA,NA,0,0,0,0,766.7380461223094,1106.0960133196324,765.1662506370205,1107.6678088049212,82,153
23625,1502095,a6d9ea6d-8b8c-48bb-8fa9-774e7db5c279,Emmanuel Ogbah,Ryan Kelly,NA,NA,0,0,0,0,771.7359975320601,1114.638460431524,771.1182626613729,1115.2561953022112,119,153
23626,1502095,a6d9ea6d-8b8c-48bb-8fa9-774e7db5c279,Emmanuel Ogbah,Chris Reed,NA,NA,0,0,0,0,771.1182626613729,1102.377490881737,770.4776967827656,1103.0180567603443,120,56
23627,1502095,a6d9ea6d-8b8c-48bb-8fa9-774e7db5c279,Sam Eguavoen,Matt Pryor,NA,NA,0,0,0,0,742.2447168195638,1102.0961610641377,741.7596006793035,1102.581277204398,36,30
24820,1502095,af4cac50-be10-4c78-99dd-52c405b89041,Grover Stewart,Robert Hunt,1.00268799999992,4.43806264038713,1,0,0,0.25,768.7563010165408,1110.7762316340904,773.1999955599151,1106.3325370907162,63,166
24821,1502095,af4cac50-be10-4c78-99dd-52c405b89041,Deforest Buckner,Liam Eichenberg,2.22934499999997,5.31648380040793,1,0,0,0.25,773.5298317883104,1101.6069017514506,776.7805579968593,1098.3561755429016,82,115
24822,1502095,af4cac50-be10-4c78-99dd-52c405b89041,Bobby Okereke,Austin Jackson,1.21759299999997,4.22118466783911,1,0,0,0.25,711.0510672641409,1135.267601594756,713.7998063391863,1132.5188625197106,102,126
24824,1502095,af4cac50-be10-4c78-99dd-52c405b89041,Grover Stewart,Jesse Davis,1.43990699999995,4.1607331084798,1,0,0,0.25,773.1999955599151,1131.7459816388046,777.7972278379805,1127.1487493607392,64,130
24825,1502095,af4cac50-be10-4c78-99dd-52c405b89041,Al-Quadin Muhammad,Greg Mancz,NA,NA,0,0,0,0,755.2596571329929,1104.2171777570443,753.1898830818448,1106.2869518081923,57,22
26052,1502095,b764588e-a1d8-42a0-858a-e9858557594d,Bobby Okereke,Robert Hunt,NA,NA,0,0,0,0,713.7998063391863,1106.3325370907162,713.0738227298745,1107.0585207000279,103,167
26053,1502095,b764588e-a1d8-42a0-858a-e9858557594d,Tyquan Lewis,Greg Mancz,NA,NA,0,0,0,0,756.4519077262624,1106.2869518081923,755.0571362547331,1107.6817232797216,85,23
26054,1502095,b764588e-a1d8-42a0-858a-e9858557594d,Deforest Buckner,Jesse Davis,1.38780299999996,5.74778218098077,1,0,0,0.25,776.7805579968593,1127.1487493607392,780.2081497167076,1123.7211576408909,83,131
26056,1502095,b764588e-a1d8-42a0-858a-e9858557594d,Kemoko Turay,Austin Jackson,NA,NA,0,0,0,0,760.2476858411557,1132.5188625197106,759.8015153387468,1132.9650330221195,20,127
26057,1502095,b764588e-a1d8-42a0-858a-e9858557594d,Kemoko Turay,Liam Eichenberg,NA,NA,0,0,0,0,759.8015153387468,1098.3561755429016,759.2422291121425,1098.9154617695058,21,116
26529,1502095,bb2f1caf-78c0-4d77-b5ab-fb8b44d13b13,Bobby Okereke,Robert Hunt,NA,NA,0,0,0,0,713.0738227298745,1107.0585207000279,712.3725614842185,1107.7597819456837,104,168
26530,1502095,bb2f1caf-78c0-4d77-b5ab-fb8b44d13b13,Deforest Buckner,Greg Mancz,NA,NA,0,0,0,0,780.2081497167076,1107.6817232797216,778.5626042182823,1109.3272687781468,84,24
26531,1502095,bb2f1caf-78c0-4d77-b5ab-fb8b44d13b13,Deforest Buckner,Austin Jackson,NA,NA,0,0,0,0,778.5626042182823,1132.9650330221195,777.2098143816554,1134.3178228587465,85,128
26532,1502095,bb2f1caf-78c0-4d77-b5ab-fb8b44d13b13,Kemoko Turay,Liam Eichenberg,NA,NA,0,0,0,0,759.2422291121425,1098.9154617695058,758.6870837046995,1099.4706071769488,22,117
26894,1502095,bda22a0b-11d0-41a1-a585-6530e71d9e8a,Deforest Buckner,Jesse Davis,NA,NA,0,0,0,0,777.2098143816554,1123.7211576408909,775.8079491028537,1125.1230229196926,86,132
26895,1502095,bda22a0b-11d0-41a1-a585-6530e71d9e8a,Deforest Buckner,Liam Eichenberg,NA,NA,0,0,0,0,775.8079491028537,1099.4706071769488,774.2050484301449,1101.0735078496575,87,118
26896,1502095,bda22a0b-11d0-41a1-a585-6530e71d9e8a,Al-Quadin Muhammad,Austin Jackson,NA,NA,0,0,0,0,753.1898830818448,1134.3178228587465,751.5424386600563,1135.9652672805348,58,129
26897,1502095,bda22a0b-11d0-41a1-a585-6530e71d9e8a,Grover Stewart,Robert Hunt,NA,NA,0,0,0,0,777.7972278379805,1107.7597819456837,775.665163889039,1109.8918458946252,65,169
26898,1502095,bda22a0b-11d0-41a1-a585-6530e71d9e8a,Darius Leonard,Greg Mancz,NA,NA,0,0,0,0,696.8911667683388,1109.3272687781468,695.7930751834214,1110.4253603630643,73,25
27508,1502095,c1dfa4a3-3825-410e-b1c1-be3c6b50fd23,Grover Stewart,Jesse Davis,NA,NA,0,0,0,0,775.665163889039,1125.1230229196926,773.8159105046524,1126.9722763040793,66,133
27509,1502095,c1dfa4a3-3825-410e-b1c1-be3c6b50fd23,Al-Quadin Muhammad,Greg Mancz,1.70299999999997,4.23480814205319,1,0,0,0.25,751.5424386600563,1110.4253603630643,756.4315957609186,1105.536203262202,59,26
27511,1502095,c1dfa4a3-3825-410e-b1c1-be3c6b50fd23,Al-Quadin Muhammad,Liam Eichenberg,1.70299999999997,4.23480814205319,1,0,0,0.25,756.4315957609186,1101.0735078496575,761.0762758904972,1096.428827720079,60,119
27512,1502095,c1dfa4a3-3825-410e-b1c1-be3c6b50fd23,Tyquan Lewis,Austin Jackson,NA,NA,0,0,0,0,755.0571362547331,1135.9652672805348,753.9449546218353,1137.0774489134326,86,130
27513,1502095,c1dfa4a3-3825-410e-b1c1-be3c6b50fd23,Tyquan Lewis,Robert Hunt,1.70299999999997,5.62153893520271,1,0,0,0.25,753.9449546218353,1109.8918458946252,757.1966861205528,1106.6401143959076,87,170
27514,1502095,c1dfa4a3-3825-410e-b1c1-be3c6b50fd23,Bobby Okereke,Greg Mancz,NA,NA,0,0,0,0,712.3725614842185,1105.536203262202,711.6850308147754,1106.2237339316453,105,27
28449,1502095,c7d90d61-e874-44f2-a471-28deba49d6a6,Al-Quadin Muhammad,Liam Eichenberg,NA,NA,0,0,0,0,761.0762758904972,1096.428827720079,758.9146444840284,1098.5904591265478,61,120
28450,1502095,c7d90d61-e874-44f2-a471-28deba49d6a6,Al-Quadin Muhammad,Austin Jackson,NA,NA,0,0,0,0,758.9146444840284,1137.0774489134326,757.312003633937,1138.680089763524,62,131
28451,1502095,c7d90d61-e874-44f2-a471-28deba49d6a6,Bobby Okereke,Jesse Davis,NA,NA,0,0,0,0,711.6850308147754,1126.9722763040793,711.1093359249821,1127.5479711938724,106,134
28452,1502095,c7d90d61-e874-44f2-a471-28deba49d6a6,Tyquan Lewis,Robert Hunt,NA,NA,0,0,0,0,757.1966861205528,1106.6401143959076,755.8694711809718,1107.9673293354886,88,171
28453,1502095,c7d90d61-e874-44f2-a471-28deba49d6a6,Darius Leonard,Greg Mancz,NA,NA,0,0,0,0,695.7930751834214,1106.2237339316453,694.6954591314897,1107.321349983577,74,28
28503,1502095,c839f2a6-9165-4695-96a6-cb959ef7a299,Jaelan Phillips,Eric Fisher,NA,NA,0,0,0,0,765.1662506370205,1104.1058403283944,763.6155379666069,1105.656552998808,83,94
28505,1502095,c839f2a6-9165-4695-96a6-cb959ef7a299,Jerome Baker,Ryan Kelly,NA,NA,0,0,0,0,696.1290326571992,1115.2561953022112,695.6422903344549,1115.7429376249554,111,154
28506,1502095,c839f2a6-9165-4695-96a6-cb959ef7a299,Emmanuel Ogbah,Chris Reed,NA,NA,0,0,0,0,770.4776967827656,1103.0180567603443,769.8690981259798,1103.62665541713,121,57
28507,1502095,c839f2a6-9165-4695-96a6-cb959ef7a299,Emmanuel Ogbah,Chris Reed,NA,NA,0,0,0,0,769.8690981259798,1103.62665541713,769.2917320851951,1104.2040214579147,122,58
28508,1502095,c839f2a6-9165-4695-96a6-cb959ef7a299,Sam Eguavoen,Mark Glowinski,NA,NA,0,0,0,0,741.7596006793035,1107.6678088049212,741.2938554758334,1108.1335540083912,37,154
28509,1502095,c839f2a6-9165-4695-96a6-cb959ef7a299,Jaelan Phillips,Ryan Kelly,NA,NA,0,0,0,0,763.6155379666069,1115.7429376249554,762.2186697581104,1117.1398058334519,84,155
28510,1502095,c839f2a6-9165-4695-96a6-cb959ef7a299,Adam Butler,Matt Pryor,NA,NA,0,0,0,0,731.7374238771307,1102.581277204398,730.8757654296892,1103.4429356518394,102,31
29286,1502095,ccdb3d08-c24e-450d-a1af-c26f51393856,Bobby Okereke,Jesse Davis,NA,NA,0,0,0,0,711.1093359249821,1127.5479711938724,710.5532459068542,1128.1040612120003,107,135
29287,1502095,ccdb3d08-c24e-450d-a1af-c26f51393856,Tyquan Lewis,Robert Hunt,NA,NA,0,0,0,0,755.8694711809718,1107.9673293354886,754.5889245047174,1109.247876011743,89,172
29288,1502095,ccdb3d08-c24e-450d-a1af-c26f51393856,Kemoko Turay,Greg Mancz,NA,NA,0,0,0,0,758.6870837046995,1107.321349983577,758.1641117595766,1107.8443219286999,23,29
29290,1502095,ccdb3d08-c24e-450d-a1af-c26f51393856,Bobby Okereke,Austin Jackson,NA,NA,0,0,0,0,710.5532459068542,1138.680089763524,710.0540884945002,1139.179247175878,108,132
29291,1502095,ccdb3d08-c24e-450d-a1af-c26f51393856,Bobby Okereke,Liam Eichenberg,NA,NA,0,0,0,0,710.0540884945002,1098.5904591265478,709.4174761490287,1099.2270714720194,109,121
29319,1502095,cd0cdfaa-af40-488f-b861-f3004e943210,Christian Wilkins,Ryan Kelly,2.25796799999989,4.62153654102182,1,0,0,0.25,757.1373448378872,1117.1398058334519,761.2322414808668,1113.0449091904723,73,156
29323,1502095,cd0cdfaa-af40-488f-b861-f3004e943210,Elandon Roberts,Eric Fisher,NA,NA,0,0,0,0,735.5919277732827,1105.656552998808,735.1390575614931,1106.1094232105975,33,95
29324,1502095,cd0cdfaa-af40-488f-b861-f3004e943210,Jerome Baker,Chris Reed,NA,NA,0,0,0,0,695.6422903344549,1104.2040214579147,695.134798124194,1104.7115136681755,112,59
29326,1502095,cd0cdfaa-af40-488f-b861-f3004e943210,Jerome Baker,Mark Glowinski,2.49649099999999,8.7159910509362,1,0,0,0.25,695.134798124194,1108.1335540083912,697.1267047711651,1106.1416473614202,113,155
29327,1502095,cd0cdfaa-af40-488f-b861-f3004e943210,Jerome Baker,Matt Pryor,NA,NA,0,0,0,0,697.1267047711651,1103.4429356518394,696.6436372783907,1103.926003144614,114,32
29492,1502095,ce95c45b-55d6-4b00-bb8b-91ff75eaddae,Bobby Okereke,Austin Jackson,NA,NA,0,0,0,0,709.4174761490287,1139.179247175878,708.9514088216324,1139.6453145032742,110,133
29493,1502095,ce95c45b-55d6-4b00-bb8b-91ff75eaddae,Al-Quadin Muhammad,Jesse Davis,NA,NA,0,0,0,0,757.312003633937,1128.1040612120003,755.6479918130873,1129.76807303285,63,136
29494,1502095,ce95c45b-55d6-4b00-bb8b-91ff75eaddae,Al-Quadin Muhammad,Robert Hunt,NA,NA,0,0,0,0,755.6479918130873,1109.247876011743,753.8030994744514,1111.092768350379,64,173
29495,1502095,ce95c45b-55d6-4b00-bb8b-91ff75eaddae,Al-Quadin Muhammad,Greg Mancz,3.45863700000007,4.89911216446409,1,0,0,0.25,753.8030994744514,1107.8443219286999,758.2887535755636,1103.3586678275876,65,30
29496,1502095,ce95c45b-55d6-4b00-bb8b-91ff75eaddae,Darius Leonard,Jesse Davis,NA,NA,0,0,0,0,694.6954591314897,1129.76807303285,693.7825276824234,1130.6810044819163,75,137
29497,1502095,ce95c45b-55d6-4b00-bb8b-91ff75eaddae,Bobby Okereke,Greg Mancz,NA,NA,0,0,0,0,708.9514088216324,1103.3586678275876,708.3748001811861,1103.935276468034,111,31
29498,1502095,ce95c45b-55d6-4b00-bb8b-91ff75eaddae,Deforest Buckner,Liam Eichenberg,2.474693,2.62337568792577,1,0,0,0.25,774.2050484301449,1099.2270714720194,777.1096219040916,1096.3224979980728,88,122
29836,1502095,d0e59778-981d-4dad-9f2a-1058cb245209,Brennan Scarlett,Ryan Kelly,NA,NA,0,0,0,0,746.1044915191135,1113.0449091904723,745.6419750845254,1113.5074256250605,24,157
